internal_id,LexisNexis_id,source,date,annotator,climate_change,attitude,policy
1279,012722CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 27, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Neutral
1279,012722CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 27, 2021 Wednesday",4,Acknowledges,Expresses climate concern,Neutral
1280,,ABC News Transcript THE VIEW 11:14 AM EST,"January 22, 2021 Friday",11,Acknowledges,Expresses climate concern,Does not mention
1280,,ABC News Transcript THE VIEW 11:14 AM EST,"January 22, 2021 Friday",4,Acknowledges,Expresses climate concern,Does not mention
1281,012720CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"January 27, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Supports
1281,012720CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1282,012517CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 25, 2021 Monday",11,Acknowledges,Expresses climate concern,Supports
1282,012517CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 25, 2021 Monday",14,Acknowledges,Expresses climate concern,Supports
1283,012401cb.405,CBS News Transcripts CBS NEWS SUNDAY MORNING 9:00 AM EST,"January 24, 2021 Sunday",11,Neutral,Expresses climate concern,Does not mention
1283,012401cb.405,CBS News Transcripts CBS NEWS SUNDAY MORNING 9:00 AM EST,"January 24, 2021 Sunday",14,Neutral,Expresses climate concern,Does not mention
1284,012519CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 25, 2021 Monday",11,Acknowledges,Expresses climate concern,Supports
1284,012519CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 25, 2021 Monday",14,Acknowledges,Expresses climate concern,Supports
1286,012701cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"January 27, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Supports
1286,012701cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1287,012803cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 28, 2021 Thursday",14,Acknowledges,Neutral,Neutral
1287,012803cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 28, 2021 Thursday",11,Acknowledges,Neutral,Neutral
1288,013102CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"January 31, 2021 Sunday",14,Acknowledges,Expresses climate concern,Supports
1288,013102CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"January 31, 2021 Sunday",11,Acknowledges,Expresses climate concern,Supports
1289,013101cb.250,Fox News Network FOX NEWS SUNDAY 9:00 AM EST,"January 31, 2021 Sunday",14,Acknowledges,Expresses climate concern,Debate
1289,013101cb.250,Fox News Network FOX NEWS SUNDAY 9:00 AM EST,"January 31, 2021 Sunday",11,Acknowledges,Expresses climate concern,Debate
1290,013101CN.V18,CNN FAREED ZAKARIA GPS 10:00 AM EST,"January 31, 2021 Sunday",14,Acknowledges,Expresses climate concern,Supports
1290,013101CN.V18,CNN FAREED ZAKARIA GPS 10:00 AM EST,"January 31, 2021 Sunday",11,Acknowledges,Expresses climate concern,Supports
1292,012701CN.V15,CNN Inside Politics 12:00 PM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1292,012701CN.V15,CNN Inside Politics 12:00 PM EST,"January 27, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Supports
1293,012701cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 27, 2021 Wednesday",14,Acknowledges,Neutral,Opposes
1293,012701cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 27, 2021 Wednesday",10,Neutral,Neutral,Opposes
1294,012901cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 29, 2021 Friday",14,Neutral,Neutral,Opposes
1294,012901cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 29, 2021 Friday",10,Neutral,Neutral,Opposes
1296,013001cb.251,Fox News Network WATTERS WORLD 8:00 PM EST,"January 30, 2021 Saturday",14,,Neutral,Neutral
1296,013001cb.251,Fox News Network WATTERS WORLD 8:00 PM EST,"January 30, 2021 Saturday",10,Acknowledges,Neutral,Neutral
1298,013101CN.V15,CNN Inside Politics 8:00 AM EST,"January 31, 2021 Sunday",14,Neutral,Neutral,Does not mention
1298,013101CN.V15,CNN Inside Politics 8:00 AM EST,"January 31, 2021 Sunday",10,Neutral,Neutral,Does not mention
1299,012220CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"January 22, 2021 Friday",10,Acknowledges,Expresses climate concern,Supports
1299,012220CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"January 22, 2021 Friday",14,Acknowledges,Expresses climate concern,Supports
1300,013101cb.407,CBS News Transcripts CBS FACE THE NATION 10:30 AM EST,"January 31, 2021 Sunday",14,Neutral,Neutral,Does not mention
1300,013101cb.407,CBS News Transcripts CBS FACE THE NATION 10:30 AM EST,"January 31, 2021 Sunday",13,Neutral,Neutral,Does not mention
1300,013101cb.407,CBS News Transcripts CBS FACE THE NATION 10:30 AM EST,"January 31, 2021 Sunday",10,Neutral,Neutral,Does not mention
1301,012708CN.V11,CNN CNN NEWSROOM 1:30 PM EST,"January 27, 2021 Wednesday",13,Acknowledges,Expresses climate concern,Supports
1301,012708CN.V11,CNN CNN NEWSROOM 1:30 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1302,012712CN.V11,CNN CNN NEWSROOM 3:30 PM EST,"January 27, 2021 Wednesday",13,Acknowledges,Expresses climate concern,Does not mention
1302,012712CN.V11,CNN CNN NEWSROOM 3:30 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Does not mention
1303,012701cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 27, 2021 Wednesday",13,Neutral,Neutral,Opposes
1303,012701cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 27, 2021 Wednesday",10,Neutral,Neutral,Opposes
1304,012919CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 29, 2021 Friday",13,Neutral,Neutral,Neutral
1304,012919CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 29, 2021 Friday",10,Neutral,Neutral,Neutral
1305,012701cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"January 27, 2021 Wednesday",13,Acknowledges,Neutral,Opposes
1305,012701cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Neutral,Opposes
1306,012702CN.V15,CNN Inside Politics 12:30 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1306,012702CN.V15,CNN Inside Politics 12:30 PM EST,"January 27, 2021 Wednesday",13,Acknowledges,Expresses climate concern,Supports
1307,012707CN.V11,CNN CNN NEWSROOM 1:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1307,012707CN.V11,CNN CNN NEWSROOM 1:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1308,012917CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 29, 2021 Friday",3,Acknowledges,Expresses climate concern,Neutral
1308,012917CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 29, 2021 Friday",10,Acknowledges,Expresses climate concern,Neutral
1309,012902CN.V15,CNN Inside Politics 12:30 PM EST,"January 29, 2021 Friday",3,Acknowledges,Expresses climate concern,Supports
1309,012902CN.V15,CNN Inside Politics 12:30 PM EST,"January 29, 2021 Friday",10,Acknowledges,Expresses climate concern,Supports
1310,012901cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"January 29, 2021 Friday",3,Neutral,Neutral,Neutral
1310,012901cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"January 29, 2021 Friday",10,Neutral,Neutral,Neutral
1311,012701cb.453,MSNBC THE REIDOUT 7:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1311,012701cb.453,MSNBC THE REIDOUT 7:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1313,013017CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 30, 2021 Saturday",3,Neutral,Expresses climate concern,Does not mention
1313,013017CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 30, 2021 Saturday",10,Neutral,Expresses climate concern,Does not mention
1314,013001cb.472,MSNBC POLITICS NATION 5:00 PM EST,"January 30, 2021 Saturday",3,Neutral,Expresses climate concern,Does not mention
1314,013001cb.472,MSNBC POLITICS NATION 5:00 PM EST,"January 30, 2021 Saturday",10,Neutral,Expresses climate concern,Does not mention
1316,012801cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 28, 2021 Thursday",3,Neutral,Neutral,Opposes
1316,012801cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 28, 2021 Thursday",10,Neutral,Neutral,Opposes
1317,012801cb.457,MSNBC THE BEAT WITH ARI MELBER 6:00 PM EST,"January 28, 2021 Thursday",3,Neutral,Neutral,Neutral
1317,012801cb.457,MSNBC THE BEAT WITH ARI MELBER 6:00 PM EST,"January 28, 2021 Thursday",10,Neutral,Neutral,Neutral
1318,012819CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 28, 2021 Thursday",3,Acknowledges,Expresses climate concern,Supports
1318,012819CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 28, 2021 Thursday",10,Acknowledges,Expresses climate concern,Supports
1319,012702CN.V16,CNN THE SITUATION ROOM 6:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1319,012702CN.V16,CNN THE SITUATION ROOM 6:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1320,012801cb.257,Fox News Network INGRAHAM ANGLE 10:00 PM EST,"January 28, 2021 Thursday",10,Acknowledges,Expresses opposition to climate concern,Opposes
1320,012801cb.257,Fox News Network INGRAHAM ANGLE 10:00 PM EST,"January 28, 2021 Thursday",3,Acknowledges,Expresses opposition to climate concern,Opposes
1322,012902CN.V68,CNN CNN Tonight 11:00 PM EST,"January 29, 2021 Friday",10,Neutral,Neutral,Does not mention
1322,012902CN.V68,CNN CNN Tonight 11:00 PM EST,"January 29, 2021 Friday",3,Acknowledges,Neutral,Does not mention
1323,012901CN.V98,CNN ANDERSON COOPER 360 DEGREES 8:00 PM EST,"January 29, 2021 Friday",10,Acknowledges,Expresses climate concern,Supports
1323,012901CN.V98,CNN ANDERSON COOPER 360 DEGREES 8:00 PM EST,"January 29, 2021 Friday",3,Acknowledges,Expresses climate concern,Supports
1324,012912CN.V11,CNN CNN NEWSROOM 3:30 PM EST,"January 29, 2021 Friday",10,Neutral,Neutral,Does not mention
1324,012912CN.V11,CNN CNN NEWSROOM 3:30 PM EST,"January 29, 2021 Friday",3,Neutral,Neutral,Does not mention
1326,012701cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1326,012701cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1327,012701cb.457,MSNBC THE BEAT WITH ARI MELBER 6:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1327,012701cb.457,MSNBC THE BEAT WITH ARI MELBER 6:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1328,012702CN.V68,CNN CNN Tonight 11:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Expresses climate concern,Supports
1328,012702CN.V68,CNN CNN Tonight 11:00 PM EST,"January 27, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1330,012701cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 27, 2021 Wednesday",2,Acknowledges,Neutral,Opposes
1330,012701cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 27, 2021 Wednesday",10,Acknowledges,Neutral,Opposes
1332,012701cb.264,Fox News Network FOX AND FRIENDS 6:00 AM EST,"January 27, 2021 Wednesday",2,Acknowledges,Expresses opposition to climate concern,Opposes
1332,012701cb.264,Fox News Network FOX AND FRIENDS 6:00 AM EST,"January 27, 2021 Wednesday",10,Neutral,Expresses opposition to climate concern,Opposes
1333,012701cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"January 27, 2021 Wednesday",2,Neutral,Neutral,Opposes
1333,012701cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"January 27, 2021 Wednesday",10,Neutral,Neutral,Does not mention
1334,012601cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 26, 2021 Tuesday",2,Acknowledges,Neutral,Neutral
1334,012601cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 26, 2021 Tuesday",10,Acknowledges,Neutral,Neutral
1335,012701CN.V11,CNN CNN NEWSROOM 9:00 AM EST,"January 27, 2021 Wednesday",4,Acknowledges,Expresses climate concern,Supports
1335,012701CN.V11,CNN CNN NEWSROOM 9:00 AM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1336,012701cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 27, 2021 Wednesday",4,Neutral,Expresses opposition to climate concern,Opposes
1336,012701cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses opposition to climate concern,Opposes
1337,012701CN.V01,CNN CUOMO PRIME TIME 9:00 PM EST,"January 27, 2021 Wednesday",4,Acknowledges,Expresses climate concern,Supports
1337,012701CN.V01,CNN CUOMO PRIME TIME 9:00 PM EST,"January 27, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1338,012803CN.V34,CNN EARLY START 5:30 AM EST,"January 28, 2021 Thursday",4,Neutral,Neutral,Does not mention
1338,012803CN.V34,CNN EARLY START 5:30 AM EST,"January 28, 2021 Thursday",14,Neutral,Neutral,Does not mention
1340,012802cb.400,CBS News Transcripts CBS MORNING NEWS 4:00 AM EST,"January 28, 2021 Thursday",4,Neutral,Neutral,Does not mention
1340,012802cb.400,CBS News Transcripts CBS MORNING NEWS 4:00 AM EST,"January 28, 2021 Thursday",14,Neutral,Neutral,Does not mention
1341,012809cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 28, 2021 Thursday",4,Acknowledges,Expresses climate concern,Supports
1341,012809cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 28, 2021 Thursday",14,Acknowledges,Expresses climate concern,Supports
1342,012801cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 28, 2021 Thursday",4,Neutral,Expresses opposition to climate concern,Opposes
1342,012801cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 28, 2021 Thursday",14,Acknowledges,Expresses opposition to climate concern,Opposes
1343,012801cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"January 28, 2021 Thursday",4,Neutral,Neutral,Does not mention
1343,012801cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"January 28, 2021 Thursday",14,Neutral,Neutral,Does not mention
1345,012601cb.454,MSNBC MTP DAILY 1:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Neutral,Neutral
1345,012601cb.454,MSNBC MTP DAILY 1:00 PM EST,"January 26, 2021 Tuesday",14,Neutral,Neutral,Neutral
1347,012702cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"January 27, 2021 Wednesday",4,Neutral,Neutral,Does not mention
1347,012702cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"January 27, 2021 Wednesday",14,Neutral,Neutral,Does not mention
1348,012711CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"January 27, 2021 Wednesday",4,Neutral,Neutral,Neutral
1348,012711CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"January 27, 2021 Wednesday",14,Neutral,Neutral,Neutral
1349,012709CN.V11,CNN CNN NEWSROOM 2:00 PM EST,"January 27, 2021 Wednesday",4,Neutral,Expresses climate concern,Does not mention
1349,012709CN.V11,CNN CNN NEWSROOM 2:00 PM EST,"January 27, 2021 Wednesday",14,Neutral,Expresses climate concern,Does not mention
1350,012701cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 27, 2021 Wednesday",4,Neutral,Neutral,Neutral
1350,012701cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"January 27, 2021 Wednesday",14,Neutral,Neutral,Neutral
1351,012701cb.401,CBS News Transcripts CBS EVENING NEWS 6:30 PM EST,"January 27, 2021 Wednesday",4,Neutral,Neutral,Neutral
1351,012701cb.401,CBS News Transcripts CBS EVENING NEWS 6:30 PM EST,"January 27, 2021 Wednesday",14,Neutral,Neutral,Neutral
1352,012219CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 22, 2021 Friday",4,Acknowledges,Expresses climate concern,Supports
1352,012219CN.V11,CNN CNN NEWSROOM 2:00 AM EST,"January 22, 2021 Friday",14,Acknowledges,Expresses climate concern,Supports
1353,012222CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 22, 2021 Friday",4,Acknowledges,Expresses climate concern,Supports
1353,012222CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 22, 2021 Friday",14,Acknowledges,Expresses climate concern,Supports
1354,012201cb.479,MSNBC MSNBC LIVE 2:00 PM EST,"January 22, 2021 Friday",4,Acknowledges,Expresses climate concern,Supports
1354,012201cb.479,MSNBC MSNBC LIVE 2:00 PM EST,"January 22, 2021 Friday",14,Acknowledges,Expresses climate concern,Supports
1355,012522CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 25, 2021 Monday",4,Neutral,Neutral,Does not mention
1355,012522CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"January 25, 2021 Monday",14,Neutral,Neutral,Does not mention
1356,012401CN.V23,CNN STATE OF THE UNION 9:00 AM EST,"January 24, 2021 Sunday",4,Acknowledges,Expresses climate concern,Does not mention
1356,012401CN.V23,CNN STATE OF THE UNION 9:00 AM EST,"January 24, 2021 Sunday",14,Acknowledges,Expresses climate concern,Does not mention
1357,012601CN.V31,CNN ERIN BURNETT OUTFRONT 7:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Neutral,Does not mention
1357,012601CN.V31,CNN ERIN BURNETT OUTFRONT 7:00 PM EST,"January 26, 2021 Tuesday",14,Neutral,Neutral,Does not mention
1358,012601cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 26, 2021 Tuesday",4,Acknowledges,Neutral,Opposes
1358,012601cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"January 26, 2021 Tuesday",14,Acknowledges,Neutral,Opposes
1359,012601cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"January 26, 2021 Tuesday",4,Acknowledges,Neutral,Opposes
1359,012601cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"January 26, 2021 Tuesday",14,Acknowledges,Neutral,Opposes
1360,,ABC News Transcript THE VIEW 11:01 AM EST,"January 26, 2021 Tuesday",4,Neutral,Neutral,Does not mention
1360,,ABC News Transcript THE VIEW 11:01 AM EST,"January 26, 2021 Tuesday",14,Neutral,Neutral,Does not mention
1361,012601cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Neutral,Opposes
1361,012601cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"January 26, 2021 Tuesday",14,Neutral,Neutral,Opposes
1362,012601cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Neutral,Opposes
1362,012601cb.258,Fox News Network THE FIVE 5:00 PM EST,"January 26, 2021 Tuesday",14,Acknowledges,Neutral,Opposes
1363,012601cb.471,MSNBC THE RACHEL MADDOW SHOW 9:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Expresses climate concern,Does not mention
1363,012601cb.471,MSNBC THE RACHEL MADDOW SHOW 9:00 PM EST,"January 26, 2021 Tuesday",14,Neutral,Expresses climate concern,Does not mention
1364,012601cb.453,MSNBC THE REIDOUT 7:00 PM EST,"January 26, 2021 Tuesday",4,Neutral,Expresses climate concern,Neutral
1364,012601cb.453,MSNBC THE REIDOUT 7:00 PM EST,"January 26, 2021 Tuesday",14,Neutral,Expresses climate concern,Neutral
1365,012404CN.V11,CNN CNN NEWSROOM 5:00 PM EST,"January 24, 2021 Sunday",4,Acknowledges,Expresses climate concern,Supports
1365,012404CN.V11,CNN CNN NEWSROOM 5:00 PM EST,"January 24, 2021 Sunday",14,Acknowledges,Expresses climate concern,Supports
1366,012421CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"January 24, 2021 Sunday",4,Neutral,Neutral,Neutral
1366,012421CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"January 24, 2021 Sunday",14,Neutral,Neutral,Neutral
1367,012501cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 25, 2021 Monday",4,Acknowledges,Neutral,Opposes
1367,012501cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"January 25, 2021 Monday",14,Acknowledges,Neutral,Opposes
1368,012422CN.V11,CNN CNN NEWSROOM 5:00 AM EST,"January 24, 2021 Sunday",4,Neutral,Neutral,Neutral
1368,012422CN.V11,CNN CNN NEWSROOM 5:00 AM EST,"January 24, 2021 Sunday",14,Neutral,Neutral,Neutral
1369,012417CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 24, 2021 Sunday",4,Neutral,Neutral,Neutral
1369,012417CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"January 24, 2021 Sunday",14,Neutral,Neutral,Neutral
