,internal_id,media_outlet,climate_change,attitude,policy
2449,1374,CNN,Acknowledges,Expresses climate concern,Supports
2450,1375,CNN,Neutral,Expresses climate concern,Does not mention
2451,1375,CNN,Neutral,Expresses climate concern,Neutral
2452,1376,CNN,Neutral,Neutral,Neutral
2453,1376,CNN,Neutral,Neutral,Neutral
2454,1377,CNN,Neutral,Neutral,Does not mention
2455,1377,CNN,Neutral,Neutral,Does not mention
2456,1378,CNN,Neutral,Neutral,Does not mention
2457,1378,CNN,Neutral,Neutral,Does not mention
2458,1380,Fox,Neutral,Neutral,Does not mention
2459,1380,Fox,Neutral,Neutral,Does not mention
2460,1381,CNN,Neutral,Neutral,Neutral
2461,1381,CNN,Neutral,Neutral,Neutral
2462,1381,CNN,Neutral,Neutral,Neutral
2463,1382,CBS,Neutral,Neutral,Does not mention
2464,1382,CBS,Neutral,Neutral,Does not mention
2465,1383,CNN,Neutral,Neutral,Does not mention
2466,1383,CNN,Neutral,Neutral,Does not mention
2467,1384,MSNBC,Neutral,Neutral,Does not mention
2468,1384,MSNBC,Neutral,Neutral,Does not mention
2469,1386,CNN,Neutral,Neutral,Neutral
2470,1386,CNN,Neutral,Neutral,Neutral
2471,1387,CNN,Neutral,Neutral,Supports
2472,1387,CNN,Neutral,Neutral,Supports
2473,1388,CNN,Neutral,Neutral,Neutral
2474,1388,CNN,Neutral,Neutral,Neutral
2475,1389,CNN,Neutral,Neutral,Neutral
2476,1389,CNN,Neutral,Neutral,Neutral
2477,1390,CNN,Neutral,Expresses climate concern,Neutral
2478,1390,CNN,Neutral,Expresses climate concern,Neutral
2479,1391,MSNBC,Acknowledges,Expresses climate concern,Supports
2480,1391,MSNBC,Acknowledges,Expresses climate concern,Supports
2481,1393,NBC,Neutral,Neutral,Does not mention
2482,1393,NBC,Neutral,Neutral,Does not mention
2483,1395,CNN,Acknowledges,Expresses climate concern,Supports
2484,1395,CNN,Acknowledges,Expresses climate concern,Supports
2485,1396,CNN,Acknowledges,Expresses climate concern,Supports
2486,1396,CNN,Acknowledges,Expresses climate concern,Supports
2487,1397,CNN,Neutral,Expresses climate concern,Does not mention
2488,1397,CNN,Neutral,Expresses climate concern,Does not mention
2489,1399,CNN,Neutral,Neutral,Does not mention
2490,1399,CNN,Neutral,Neutral,Does not mention
2491,1401,Fox,Neutral,Neutral,Opposes
2492,1401,Fox,Neutral,Neutral,Opposes
2493,1402,CNN,Acknowledges,Expresses climate concern,Does not mention
2494,1402,CNN,Acknowledges,Expresses climate concern,Does not mention
2495,1403,CNN,Neutral,Neutral,Neutral
2496,1403,CNN,Neutral,Neutral,Neutral
2497,1404,CNN,Acknowledges,Expresses climate concern,Supports
2498,1404,CNN,Acknowledges,Expresses climate concern,Supports
2499,1405,Fox,Neutral,Neutral,Neutral
2500,1405,Fox,Neutral,Neutral,Neutral
2501,1406,Fox,Neutral,Neutral,Opposes
2502,1406,Fox,Neutral,Neutral,Opposes
2503,1409,MSNBC,Acknowledges,Expresses climate concern,Supports
2504,1409,MSNBC,Acknowledges,Expresses climate concern,Supports
2505,1410,Fox,Neutral,Neutral,Neutral
2506,1410,Fox,Neutral,Neutral,Neutral
2507,1411,Fox,Neutral,Neutral,Neutral
2508,1411,Fox,Neutral,Neutral,Opposes
2509,1412,CNN,Neutral,Expresses climate concern,Does not mention
2510,1412,CNN,Neutral,Expresses climate concern,Does not mention
2511,1413,CNN,Neutral,Expresses climate concern,Does not mention
2512,1413,CNN,Acknowledges,Expresses climate concern,Does not mention
2513,1414,Fox,Acknowledges,Expresses climate concern,Debate
2514,1415,CNN,Acknowledges,Expresses climate concern,Supports
2515,1415,CNN,Acknowledges,Expresses climate concern,Supports
2516,1416,Fox,Denies,Expresses opposition to climate concern,Opposes
2517,1416,Fox,Neutral,Expresses opposition to climate concern,Opposes
2518,1417,Fox,Neutral,Neutral,Opposes
2519,1417,Fox,Neutral,Neutral,Opposes
2520,1418,CNN,Acknowledges,Expresses climate concern,Neutral
2521,1418,CNN,Acknowledges,Expresses climate concern,Neutral
2522,1419,CNN,Acknowledges,Expresses climate concern,Supports
2523,1419,CNN,Acknowledges,Expresses climate concern,Supports
2524,1420,MSNBC,Neutral,Neutral,Neutral
2525,1420,MSNBC,Neutral,Neutral,Neutral
2526,1422,CNN,Neutral,Neutral,Neutral
2527,1422,CNN,Neutral,Neutral,Neutral
2528,1423,Fox,Neutral,Expresses opposition to climate concern,Opposes
2529,1423,Fox,Neutral,Expresses opposition to climate concern,Opposes
2530,1424,ABC,Neutral,Neutral,Neutral
2531,1424,ABC,Neutral,Neutral,Opposes
2532,1425,CBS,Acknowledges,Expresses climate concern,Does not mention
2533,1425,CBS,Acknowledges,Expresses climate concern,Does not mention
2534,1426,PBS,Acknowledges,Expresses climate concern,Supports
2535,1426,PBS,Acknowledges,Expresses climate concern,Supports
2536,1427,Fox,Neutral,Neutral,Opposes
2537,1427,Fox,Neutral,Neutral,Opposes
2538,1428,Fox,Neutral,Neutral,Does not mention
2539,1428,Fox,Neutral,Neutral,Does not mention
2540,1429,CNN,Neutral,Neutral,Does not mention
2541,1429,CNN,Neutral,Neutral,Does not mention
2542,1430,MSNBC,Acknowledges,Expresses climate concern,Neutral
2543,1430,MSNBC,Acknowledges,Expresses climate concern,Supports
2544,1431,CNN,Acknowledges,Expresses climate concern,Supports
2545,1431,CNN,Acknowledges,Expresses climate concern,Supports
2546,1432,CNN,Neutral,Neutral,Neutral
2547,1432,CNN,Neutral,Neutral,Neutral
2548,1433,CNN,Neutral,Neutral,Neutral
2549,1433,CNN,Neutral,Neutral,Neutral
2550,1434,ABC,Acknowledges,Expresses climate concern,Supports
2551,1434,ABC,Acknowledges,Expresses climate concern,Supports
2552,1435,PBS,Acknowledges,Expresses climate concern,Supports
2553,1435,PBS,Acknowledges,Expresses climate concern,Supports
2554,1437,MSNBC,Neutral,Neutral,Does not mention
2555,1437,MSNBC,Neutral,Neutral,Does not mention
2556,1438,ABC,Neutral,Neutral,Does not mention
2557,1438,ABC,Neutral,Neutral,Does not mention
2558,1439,CNN,Acknowledges,Expresses climate concern,Does not mention
2559,1439,CNN,Neutral,Neutral,Does not mention
2560,1440,Fox,Neutral,Neutral,Neutral
2561,1440,Fox,Neutral,Neutral,Neutral
2562,1441,PBS,Neutral,Expresses climate concern,Does not mention
2563,1441,PBS,Neutral,Expresses climate concern,Does not mention
2564,1442,Fox,Neutral,Neutral,Opposes
2565,1442,Fox,Neutral,Neutral,Opposes
2566,1443,CNN,Neutral,Expresses climate concern,Supports
2567,1443,CNN,Neutral,Expresses climate concern,Supports
2568,1444,CNN,Neutral,Neutral,Neutral
2569,1444,CNN,Neutral,Neutral,Neutral
2570,1445,CNN,Neutral,Neutral,Does not mention
2571,1445,CNN,Neutral,Neutral,Does not mention
2572,1446,MSNBC,Neutral,Neutral,Neutral
2573,1446,MSNBC,Neutral,Neutral,Neutral
2574,1447,Fox,Neutral,Neutral,Does not mention
2575,1447,Fox,Neutral,Neutral,Does not mention
2576,1448,CNN,Neutral,Neutral,Does not mention
2577,1448,CNN,Neutral,Neutral,Does not mention
2578,1449,CNN,Neutral,Neutral,Does not mention
2579,1449,CNN,Neutral,Neutral,Does not mention
2580,1450,MSNBC,Neutral,Neutral,Does not mention
2581,1450,MSNBC,Neutral,Neutral,Does not mention
2582,1451,MSNBC,Neutral,Neutral,Does not mention
2583,1451,MSNBC,Neutral,Neutral,Does not mention
2584,1453,CNN,Neutral,Neutral,Does not mention
2585,1453,CNN,Neutral,Neutral,Does not mention
2586,1454,Fox,Neutral,Neutral,Does not mention
2587,1454,Fox,Neutral,Neutral,Does not mention
2588,1455,CNN,Neutral,Neutral,Does not mention
2589,1455,CNN,Neutral,Expresses climate concern,Does not mention
2590,1456,CBS,Neutral,Neutral,Does not mention
2591,1456,CBS,Neutral,Neutral,Does not mention
2592,1457,CNN,Neutral,Neutral,Does not mention
2593,1457,CNN,Neutral,Neutral,Does not mention
2594,1460,MSNBC,Neutral,Expresses climate concern,Does not mention
2595,1460,MSNBC,Neutral,Expresses climate concern,Supports
2596,1461,CBS,Acknowledges,Neutral,Neutral
2597,1461,CBS,Acknowledges,Neutral,Neutral
2598,1462,CNN,Acknowledges,Expresses climate concern,Supports
2599,1462,CNN,Acknowledges,Expresses climate concern,Supports
2600,1463,CBS,Neutral,Neutral,Does not mention
2601,1463,CBS,Acknowledges,Neutral,Neutral
2602,1464,CNN,Neutral,Neutral,Neutral
2603,1464,CNN,Neutral,Neutral,Neutral
2604,1465,CNN,Neutral,Neutral,Does not mention
2605,1465,CNN,Neutral,Neutral,Does not mention
2606,1466,CNN,Neutral,Neutral,Neutral
2607,1466,CNN,Acknowledges,Expresses climate concern,Neutral
2608,1467,PBS,Neutral,Neutral,Neutral
2609,1467,PBS,Neutral,Neutral,Neutral
2610,1468,CNN,Neutral,Neutral,Neutral
2611,1468,CNN,Neutral,Neutral,Neutral
2612,1469,MSNBC,Neutral,Expresses climate concern,Supports
2613,1469,MSNBC,Neutral,Expresses climate concern,Supports
2614,1470,Fox,Neutral,Neutral,Neutral
2615,1470,Fox,Neutral,Neutral,Neutral
2616,1472,CBS,Neutral,Neutral,Does not mention
2617,1472,CBS,Neutral,Neutral,Does not mention
2618,1473,MSNBC,Neutral,Neutral,Does not mention
2619,1473,MSNBC,Neutral,Neutral,Does not mention
2620,1474,CNN,Neutral,Neutral,Neutral
2621,1474,CNN,Neutral,Neutral,Neutral
2622,1475,CNN,Neutral,Neutral,Supports
2623,1475,CNN,Neutral,Expresses climate concern,Supports
2624,1476,CNN,Acknowledges,Expresses climate concern,Supports
2625,1476,CNN,Neutral,Expresses climate concern,Supports
2626,1477,CNN,Acknowledges,Expresses climate concern,Supports
2627,1477,CNN,Acknowledges,Expresses climate concern,Supports
2628,1478,CNN,Acknowledges,Expresses climate concern,Does not mention
2629,1478,CNN,Acknowledges,Expresses climate concern,Does not mention
2630,1479,MSNBC,Neutral,Neutral,Does not mention
2631,1479,MSNBC,Neutral,Neutral,Does not mention
2632,1480,MSNBC,Neutral,Neutral,Does not mention
2633,1480,MSNBC,Neutral,Neutral,Does not mention
2634,1481,CNN,Neutral,Expresses climate concern,Does not mention
2635,1481,CNN,Neutral,Expresses climate concern,Does not mention
2636,1482,CNN,Acknowledges,Neutral,Does not mention
2637,1482,CNN,Acknowledges,Neutral,Does not mention
2638,1483,CNN,Neutral,Neutral,Neutral
2639,1483,CNN,Neutral,Neutral,Opposes
2640,1484,MSNBC,Neutral,Neutral,Neutral
2641,1484,MSNBC,Neutral,Neutral,Neutral
2642,1485,CNN,Neutral,Neutral,Does not mention
2643,1485,CNN,Neutral,Neutral,Does not mention
2644,1486,CNN,Neutral,Neutral,Does not mention
2645,1486,CNN,Neutral,Neutral,Does not mention
2646,1487,Fox,Neutral,Neutral,Opposes
2647,1487,Fox,Neutral,Neutral,Opposes
2648,1488,CNN,Neutral,Neutral,Does not mention
2649,1488,CNN,Neutral,Neutral,Does not mention
2650,1489,CNN,Neutral,Neutral,Does not mention
2651,1489,CNN,Neutral,Neutral,Does not mention
2652,1490,ABC,Neutral,Neutral,Neutral
2653,1490,ABC,Neutral,Neutral,Neutral
2654,1491,ABC,Neutral,Neutral,Does not mention
2655,1491,ABC,Neutral,Neutral,Does not mention
2656,1492,CNN,Neutral,Neutral,Does not mention
2657,1492,CNN,Neutral,Neutral,Does not mention
2658,1493,MSNBC,Neutral,Neutral,Does not mention
2659,1493,MSNBC,Neutral,Neutral,Does not mention
2660,1494,MSNBC,Neutral,Expresses climate concern,Supports
2661,1494,MSNBC,Neutral,Expresses climate concern,Supports
2662,1495,PBS,Neutral,Neutral,Does not mention
2663,1495,PBS,Neutral,Neutral,Does not mention
2664,1496,CNN,Acknowledges,Expresses climate concern,Does not mention
2665,1496,CNN,Acknowledges,Expresses climate concern,Does not mention
2666,1497,Fox,Neutral,Neutral,Does not mention
2667,1497,Fox,Neutral,Neutral,Does not mention
2668,1498,CNN,Neutral,Neutral,Does not mention
2669,1498,CNN,Acknowledges,Neutral,Does not mention
2670,1499,CNN,Neutral,Neutral,Does not mention
2671,1499,CNN,Neutral,Neutral,Does not mention
2672,1500,CNN,Neutral,Neutral,Does not mention
2673,1500,CNN,Neutral,Neutral,Does not mention
2674,1501,CNN,Neutral,Neutral,Does not mention
2675,1501,CNN,Neutral,Neutral,Does not mention
2676,1502,CNN,Acknowledges,Expresses climate concern,Supports
2677,1502,CNN,Acknowledges,Expresses climate concern,Supports
2678,1503,CNN,Neutral,Neutral,Does not mention
2679,1503,CNN,Neutral,Neutral,Does not mention
2680,1504,CNN,Neutral,Neutral,Does not mention
2681,1504,CNN,Neutral,Neutral,Does not mention
2682,1505,CNN,Neutral,Neutral,Does not mention
2683,1505,CNN,Neutral,Neutral,Does not mention
2684,1506,CNN,Neutral,Neutral,Does not mention
2685,1506,CNN,Neutral,Neutral,Does not mention
2686,1507,MSNBC,Neutral,Neutral,Does not mention
2687,1507,MSNBC,Neutral,Neutral,Does not mention
2688,1509,Fox,Neutral,Neutral,Does not mention
2689,1509,Fox,Neutral,Neutral,Does not mention
2690,1510,CBS,Neutral,Expresses climate concern,Does not mention
2691,1510,CBS,Neutral,Expresses climate concern,Does not mention
2692,1511,CNN,Neutral,Expresses climate concern,Does not mention
2693,1511,CNN,Neutral,Expresses climate concern,Does not mention
2694,1512,Fox,Neutral,Neutral,Does not mention
2695,1512,Fox,Neutral,Neutral,Does not mention
2696,1514,CBS,Acknowledges,Expresses climate concern,Does not mention
2697,1514,CBS,Neutral,Expresses climate concern,Does not mention
2698,1515,CNN,Neutral,Neutral,Does not mention
2699,1515,CNN,Neutral,Neutral,Does not mention
2700,1516,CNN,Neutral,Neutral,Does not mention
2701,1516,CNN,Neutral,Neutral,Does not mention
2702,1517,CNN,Acknowledges,Expresses climate concern,Supports
2703,1517,CNN,Acknowledges,Expresses climate concern,Supports
2704,1520,CNN,Acknowledges,Expresses climate concern,Supports
2705,1520,CNN,Acknowledges,Expresses climate concern,Supports
2706,1521,CNN,Acknowledges,Expresses climate concern,Supports
2707,1521,CNN,Acknowledges,Expresses climate concern,Does not mention
2708,1522,CNN,Acknowledges,Expresses climate concern,Supports
2709,1522,CNN,Acknowledges,Expresses climate concern,Supports
2710,1523,CNN,Acknowledges,Expresses climate concern,Supports
2711,1523,CNN,Acknowledges,Expresses climate concern,Supports
2712,1524,CNN,Acknowledges,Expresses climate concern,Supports
2713,1524,CNN,Acknowledges,Expresses climate concern,Supports
2714,1525,Fox,Acknowledges,Expresses climate concern,Supports
2715,1525,Fox,Neutral,Expresses climate concern,Supports
2716,1527,Fox,Neutral,Neutral,Does not mention
2717,1527,Fox,Neutral,Neutral,Does not mention
2718,1528,CBS,Acknowledges,Expresses climate concern,Does not mention
2719,1528,CBS,Acknowledges,Expresses climate concern,Does not mention
2720,1530,NBC,Acknowledges,Expresses climate concern,Neutral
2721,1530,NBC,Acknowledges,Expresses climate concern,Neutral
2722,1531,PBS,Acknowledges,Expresses climate concern,Does not mention
2723,1532,CBS,Neutral,Neutral,Does not mention
2724,1532,CBS,Neutral,Neutral,Does not mention
2725,1533,Fox,Neutral,Expresses opposition to climate concern,Does not mention
2726,1533,Fox,Neutral,Expresses opposition to climate concern,Does not mention
2727,1534,CNN,Acknowledges,Expresses climate concern,Does not mention
2728,1534,CNN,Acknowledges,Expresses climate concern,Does not mention
2729,1535,CNN,Acknowledges,Expresses climate concern,Supports
2730,1535,CNN,Acknowledges,Expresses climate concern,Supports
2731,1537,CBS,Acknowledges,Expresses climate concern,Supports
2732,1537,CBS,Acknowledges,Expresses climate concern,Supports
2733,1538,CBS,Acknowledges,Expresses climate concern,Supports
2734,1538,CBS,Acknowledges,Expresses climate concern,Supports
2735,1539,Fox,Neutral,Neutral,Does not mention
2736,1539,Fox,Neutral,Expresses opposition to climate concern,Does not mention
2737,1540,CNN,Neutral,Neutral,Neutral
2738,1540,CNN,Neutral,Neutral,Neutral
2739,1541,ABC,Neutral,Neutral,Does not mention
2740,1541,ABC,Neutral,Neutral,Does not mention
2741,1542,Fox,Neutral,Neutral,Does not mention
2742,1542,Fox,Neutral,Neutral,Does not mention
2743,1543,MSNBC,Acknowledges,Expresses climate concern,Supports
2744,1543,MSNBC,Acknowledges,Expresses climate concern,Supports
2745,1544,Fox,Neutral,Neutral,Neutral
2746,1544,Fox,Neutral,Neutral,Neutral
2747,1545,Fox,Neutral,Neutral,Does not mention
2748,1545,Fox,Neutral,Neutral,Does not mention
2749,1546,ABC,Acknowledges,Expresses climate concern,Does not mention
2750,1546,ABC,Acknowledges,Expresses climate concern,Does not mention
2751,1547,Fox,Neutral,Neutral,Opposes
2752,1547,Fox,Neutral,Neutral,Opposes
2753,1548,CNN,Neutral,Neutral,Does not mention
2754,1548,CNN,Neutral,Neutral,Does not mention
2755,1549,Fox,Neutral,Neutral,Neutral
2756,1549,Fox,Neutral,Neutral,Neutral
2757,1550,CNN,Neutral,Expresses climate concern,Does not mention
2758,1550,CNN,Neutral,Expresses climate concern,Does not mention
2759,1553,CBS,Neutral,Expresses climate concern,Does not mention
2760,1553,CBS,Neutral,Expresses climate concern,Does not mention
2761,1554,MSNBC,Neutral,Neutral,Does not mention
2762,1554,MSNBC,Neutral,Neutral,Does not mention
2763,1556,MSNBC,Neutral,Neutral,Does not mention
2764,1556,MSNBC,Neutral,Neutral,Does not mention
2765,1557,CNN,Neutral,Expresses climate concern,Does not mention
2766,1557,CNN,Neutral,Expresses climate concern,Does not mention
2767,1558,CNN,Acknowledges,Expresses climate concern,Supports
2768,1558,CNN,Acknowledges,Expresses climate concern,Supports
2769,1559,CNN,Acknowledges,Expresses climate concern,Supports
2770,1559,CNN,Acknowledges,Expresses climate concern,Supports
2771,1560,Fox,Denies,Expresses opposition to climate concern,Opposes
2772,1560,Fox,Denies,Expresses opposition to climate concern,Opposes
2773,1561,Fox,Acknowledges,Expresses climate concern,Supports
2774,1561,Fox,Acknowledges,Expresses climate concern,Supports
2775,1562,CNN,Acknowledges,Expresses climate concern,Does not mention
2776,1562,CNN,Acknowledges,Expresses climate concern,Does not mention
2777,1563,CNN,Neutral,Neutral,Neutral
2778,1563,CNN,Neutral,Neutral,Neutral
2779,1564,MSNBC,Acknowledges,Expresses climate concern,Supports
2780,1564,MSNBC,Neutral,Expresses climate concern,Supports
2781,1565,CNN,Neutral,Neutral,Does not mention
2782,1565,CNN,Neutral,Neutral,Does not mention
2783,1567,MSNBC,Neutral,Neutral,Does not mention
2784,1567,MSNBC,Neutral,Neutral,Does not mention
2785,1568,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
2786,1568,Fox,Neutral,Expresses opposition to climate concern,Opposes
2787,1569,CNN,Acknowledges,Expresses climate concern,Supports
2788,1569,CNN,Acknowledges,Expresses climate concern,Supports
2789,1570,CNN,Acknowledges,Expresses climate concern,Does not mention
2790,1570,CNN,Acknowledges,Expresses climate concern,Does not mention
2791,1571,CNN,Neutral,Expresses climate concern,Does not mention
2792,1571,CNN,Neutral,Expresses climate concern,Does not mention
2793,1572,CNN,Neutral,Expresses climate concern,Supports
2794,1572,CNN,Neutral,Expresses climate concern,Supports
2795,1573,CNN,Acknowledges,Expresses climate concern,Supports
2796,1573,CNN,Acknowledges,Expresses climate concern,Supports
2797,1574,MSNBC,Neutral,Neutral,Does not mention
2798,1574,MSNBC,Neutral,Neutral,Does not mention
2799,1575,MSNBC,Neutral,Neutral,Does not mention
